id,event,log_gdp_pc_ppp,g_gdp,exports_share,imports_share,services_share,industry_share,emission_intensity,control_corruption,government_effectiveness,regulatory_quality,rule_of_law,reserves_oil,reserves_gas,reserves_coal,exposure_pm25,g_debt,spatial_lag,start,stop,region,kyoto,eu
LSO,0,-1.530419019175062,0.09095212671972204,0.3100571000899345,2.0856049137259807,-0.007361297646129291,0.3452429747749726,-0.5289525621429126,0.0764971995240379,-0.12476394049755,-0.29248962012935703,0.08253929747767653,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.12651695459761414,-0.14638500194687554,-0.5829687112363119,6.0,7.0,AF,0,0
LSO,0,-1.4936696838531427,0.4987652420639552,0.3100571000899345,2.0856049137259807,0.027441311589082237,0.3787192553676193,-0.5221251181112048,0.0764971995240379,-0.12476394049755,-0.29248962012935703,0.08253929747767653,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.12651695459761414,-0.30975268225002944,-0.5834158212357813,7.0,8.0,AF,0,0
LSO,0,-1.4771176827267702,0.05482376749561033,0.3100571000899345,2.0856049137259807,-0.02563859186479506,0.35914980076482583,-0.5223604103180006,0.0764971995240379,-0.12476394049755,-0.29248962012935703,0.08253929747767653,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.1818385812317668,-0.30556317544189004,-0.5809832458155784,8.0,9.0,AF,0,0
LSO,0,-1.441327672171498,0.4355590238989658,0.3100571000899345,2.0856049137259807,0.07483733882277258,0.4823471292551625,-0.5267640666243804,0.0764971995240379,-0.12476394049755,-0.29248962012935703,0.08253929747767653,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.1818385812317668,0.6339591964247969,-0.5507864469281897,9.0,10.0,AF,0,0
LSO,0,-1.418808645237767,0.12295451781102597,0.3100571000899345,2.0856049137259807,0.20156097865511757,0.2630913349947275,-0.5255843759569514,0.0764971995240379,-0.12476394049755,-0.29248962012935703,0.08253929747767653,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.1818385812317668,-0.43646932997388455,-0.5495639906880856,10.0,11.0,AF,0,0
LSO,0,-1.4117077299552572,-0.23464218102069248,0.3100571000899345,2.0856049137259807,0.10539485738229391,0.31429509410355316,-0.5306759577727165,0.029912583300126822,-0.08174342928626802,-0.37800402112788783,0.1803046007815049,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.1818385812317668,0.9918074130412989,-0.5506828734438727,11.0,12.0,AF,0,0
LSO,0,-1.411359100225615,-0.4099167412670533,0.3100571000899345,2.0856049137259807,-0.018164906394721295,0.4643362666373333,-0.5266970107541958,0.029912583300126822,-0.08174342928626802,-0.37800402112788783,0.1803046007815049,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.1818385812317668,0.25333781370456643,-0.5515323493974242,12.0,13.0,AF,0,0
LSO,0,-1.381985002248525,0.15134223926916712,0.3100571000899345,2.0856049137259807,-0.15841392731898682,0.6900852769125669,-0.36125135605198155,-0.014876015622751801,-0.1316812141270375,-0.3498353999388229,0.12605421360144956,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.17196305486016866,0.3952443267521492,-0.5261705796499854,13.0,14.0,AF,0,0
LSO,0,-1.353636916253083,0.09950686965692294,0.3100571000899345,2.0856049137259807,-0.37327989970423986,0.9088525838924588,-0.3651710106340602,-0.014876015622751801,-0.1316812141270375,-0.3498353999388229,0.12605421360144956,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.17196305486016866,1.5738340347966862,-0.5304107522583298,14.0,15.0,AF,0,0
LSO,0,-1.3469279744046092,-0.36900331811504566,0.3100571000899345,2.0856049137259807,-0.31440706781712,0.9636327213466123,-0.3622859071998598,-0.10539625918083974,-0.04369385880174414,-0.39539478774793746,0.07231624436811307,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.17196305486016866,-2.0781564726785478,-0.5325538929641451,15.0,16.0,AF,0,0
LSO,0,-1.30851831530223,0.2643081983386032,0.3100571000899345,2.0856049137259807,-0.3052373679765209,0.7911217494282997,-0.3687849306602955,-0.18379363897415985,-0.0888758912021759,-0.5018238404362051,0.0765606213251827,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.17196305486016866,-1.9502846091280608,-0.5290557672613596,16.0,17.0,AF,0,0
LSO,0,-1.2916069098788274,-0.2090982391114091,0.3100571000899345,2.0856049137259807,-0.34296038295009906,0.6514803984175952,-0.3611500383254419,-0.1112044208448176,-0.35536400996225925,-0.5833964698356601,-0.12284467714661516,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.17196305486016866,-0.443223375981053,-0.5082700446437162,17.0,18.0,AF,0,0
LSO,0,-1.2603753031638965,0.08374652931457695,0.3100571000899345,2.0856049137259807,-0.3305038422269232,0.5822236746526218,-0.37117711998673536,0.010856440981063465,-0.13673433425596465,-0.645134021621666,-0.1367722829582333,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.09156448691768064,0.28403950766181013,-0.4805207540705335,18.0,19.0,AF,0,0
LSO,0,-1.2261386892564423,0.2098779064121605,0.3100571000899345,2.0856049137259807,-0.430930378391731,0.7146107273856183,-0.3858454810753125,-0.008922116050879954,-0.4616141648508139,-0.6804011243747564,-0.23884737827615923,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.09156448691768064,0.14303104018323337,-0.48212589792717686,19.0,20.0,AF,0,0
LSO,0,-1.1952690882043477,0.2029139418998786,0.3100571000899345,2.0856049137259807,-0.3375931004836735,0.9967604168403772,-0.2706182270885112,-0.08076969016005059,-0.4308374714582497,-0.7089563312539465,-0.3105712874554435,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.09156448691768064,-0.2843445207088112,-0.4608272406954769,20.0,21.0,AF,0,0
LSO,0,-1.155959398684878,0.4231753213855802,0.31598917836361495,1.9684066378687268,-0.37850861530076646,1.1079632588830446,-0.3934529658512069,0.039215823374667884,-0.4055576669663254,-0.6551824040340781,-0.24721630460877028,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.09156448691768064,-0.48361185222639835,-0.4165890155002603,21.0,22.0,AF,0,0
LSO,0,-1.1721155712224702,-0.6957929040497493,0.06716986278153042,2.2229590768441545,0.022756183970001505,0.5459665095783185,-0.35518431715493015,0.1467050197556402,-0.2972907686749114,-0.6338203942455163,-0.22768800964849406,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.09156448691768064,-0.7553534963193247,-0.40351487729209384,22.0,23.0,AF,0,0
LSO,0,-1.1355576009337078,0.3809515556780222,-0.01802019948449543,1.9607300846379079,0.019600726885476327,0.40378705266530385,-0.3626502166626724,0.15951254806686832,-0.3154361835859386,-0.6048503496199826,-0.2932145923470535,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.21533147340204456,-0.16513729116317946,-0.38037179218447176,23.0,24.0,AF,0,0
LSO,0,-1.1046012770496096,0.27330205831395815,0.16042384988285444,1.7685964784211328,-0.1179959889194527,0.5380785405448912,-0.3786456284043509,0.14205506963189762,-0.3125574695647729,-0.6142294225278825,-0.2678573556996823,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.16413799220595593,0.15382071329130834,-0.3549817464312827,24.0,25.0,AF,0,0
LSO,0,-1.0610685029526443,0.5573670370920955,-0.022836736582885875,1.9910301707779616,-0.050318390453217406,0.3538307801214093,-0.3746566855385865,0.11180301736640051,-0.3796694305301941,-0.5310788446503589,-0.2607440183745204,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.155960840812993,0.2249147205614352,-0.3326201013860208,25.0,26.0,AF,0,0
LSO,0,-1.0541357656080224,-0.19256233959694127,-0.13909222412909591,1.5462805036697926,0.09297019294649987,0.21498494065838486,-0.37968211308079786,0.2678300215577048,-0.4220379851509351,-0.3586345943115351,-0.21786164784806333,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.21002060085402507,0.08636247442721778,-0.2840491198726338,26.0,27.0,AF,0,0
LSO,0,-1.0486083886796225,-0.20609841647316415,-0.14318981814193324,1.3369515416207558,-0.0350777751477568,0.45772615918618037,-0.3780222588445979,0.18172705350513146,-0.5620279588885341,-0.41713047671173353,-0.2257115547144389,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.2638463136091708,0.016832068032819246,-0.2784432584409405,27.0,28.0,AF,0,0
LSO,0,-1.0324173266846004,0.027849692409038816,-0.003499156079451419,1.2643052815749678,-0.14337205981939258,0.5797090032905594,-0.3837290851193662,0.05219935045105408,-0.6810862301573672,-0.40144845136238955,-0.1898445989736479,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,0.13699040895194323,0.2807555224342722,-0.2581612577482326,28.0,29.0,AF,0,0
LSO,0,-1.013129773843142,0.10674117138628322,0.08006229829943523,1.506542652172405,-0.015567074760200944,0.33593701326521896,-0.3725564077469299,-0.03389025829329564,-0.8122975160783239,-0.39265525292966613,-0.1841694926958938,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.010266352847045496,-0.3502691526464007,-0.25820281940123746,29.0,30.0,AF,0,0
LSO,0,-1.0494376303444761,-1.0066189816049687,0.13236314100977847,1.6445989112966901,0.06682581652040334,0.18015701008154406,-0.34378846398439633,-0.04214732284429492,-0.8664306101278487,-0.32586688389885965,-0.2907448238636684,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.028076009144675167,-0.0415437957457974,-0.21476823680997512,30.0,31.0,AF,0,0
LSO,0,-1.0591363693357023,-0.47669719796381216,0.21956071144481312,1.503321615331958,-0.08299612080584672,0.38126930332518816,-0.3284765749533371,-0.1152995548497582,-0.8722038653143015,-0.5065797387344378,-0.3526925828000571,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.028076009144675167,0.6014558524220214,-0.1867687299480135,31.0,32.0,AF,0,0
LSO,0,-1.0618293678646094,-0.33537796025120875,0.08810477111555542,1.4043608277175197,-0.03246705680923344,0.3304426057245999,-0.3293376883440109,-0.03872602424960305,-0.843142793762081,-0.5430758059330286,-0.396524671929695,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.028076009144675167,0.09126069596188247,1.153499194888807,32.0,33.0,AF,0,0
LSO,0,-1.1437725274601418,-1.868144084314469,-0.06174711244278728,1.3072044134427485,-0.3003570446497046,0.6884761896108295,-0.3001637158856812,-0.03872602424960305,-0.843142793762081,-0.5430758059330286,-0.396524671929695,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.028076009144675167,0.24695788651521292,1.1527015857352203,33.0,34.0,AF,0,0
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,1.165350224753242,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,-0.6863779695372428,0.0,1.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,1.1878233917220757,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,-0.6863779695372428,1.0,2.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,1.1587562106709186,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,-0.6863779695372428,2.0,3.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,1.124377058201231,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,-0.6863779695372428,3.0,4.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,0.963520786181646,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,0.03689469628153182,4.0,5.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,0.6244655262524138,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,0.5485881426965804,5.0,6.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,0.42204895124980796,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,0.6970605401272851,6.0,7.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,0.2912369824296727,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.5484868637103032,-0.00413127572311914,0.6764820082397397,7.0,8.0,EU,1,1
LVA,0,0.030476070192363938,-0.4885081979818036,-0.2202797521779688,-0.2741121797826694,0.046859884039870035,0.04076031075687087,0.17698093004063895,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6470062561543243,-0.00413127572311914,0.8035665347055153,8.0,9.0,EU,1,1
LVA,0,0.060660869317794595,-0.06122843065339648,-0.040254085691504564,0.05519169069140593,0.14522670290855413,0.025044361935131633,0.16346588172308774,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6470062561543243,-0.038189582900907015,1.0310869312769577,9.0,10.0,EU,1,1
LVA,0,0.138263889072301,0.9704607629899976,-0.062231164865005496,0.03294299866680704,0.16608067320581296,0.13159927832796936,0.05779999663523329,-0.2168850502715777,0.49376450418635304,0.9200783685281435,0.1178586271676603,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6470062561543243,-0.21415725913864994,1.032306152175286,10.0,11.0,EU,1,1
LVA,0,0.1963647481531954,0.5575513017139455,-0.07651478245183277,0.11681774408253355,0.35901458733992264,-0.03631397365583148,-0.007134537155706998,0.1630850497410002,0.23512299649263166,0.8596925455182559,0.2758074833285826,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6470062561543243,-0.09709816558580357,1.0404844376365419,11.0,12.0,EU,1,1
LVA,0,0.2253309006486613,-0.03346550025323456,-0.2059504754551289,-0.09407729237761374,0.5113750217044921,-0.11737760022341041,-0.06857866582968707,0.1630850497410002,0.23512299649263166,0.8596925455182559,0.2758074833285826,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6470062561543243,0.20833400105108815,1.110126064822325,12.0,13.0,EU,1,1
LVA,0,0.2784977088911099,0.44855326306401083,-0.1519226625130816,-0.09685382270321545,0.5534572594746386,-0.20303211612122612,-0.13741726019184172,-0.08417722461899692,0.3354946862687467,0.7617837235540692,0.18154278578295574,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6816029783116437,0.015352099016643072,3.653094849934393,13.0,14.0,EU,1,1
LVA,0,0.33936067365231765,0.5554991780877443,-0.11452369343025813,0.02083178989024002,0.6487738728472974,-0.2684429343260291,-0.14566433795080524,-0.08417722461899692,0.3354946862687467,0.7617837235540692,0.18154278578295574,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6816029783116437,0.11378473459019668,3.5755964103658933,14.0,15.0,EU,1,1
LVA,0,0.40503589095219933,0.6817375603024389,-0.15946762790804525,-0.03452053229635741,0.669097014570918,-0.2815348213155877,-0.18119350222564307,0.0058495341898611,0.5623506215882137,0.9046423799705433,0.32580609184786796,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6816029783116437,-0.05729456252460186,3.591529235582412,15.0,16.0,EU,1,1
LVA,1,0.4792648162543794,0.9021012628632638,-0.17463481109081558,0.02724468883339325,0.7659298328906193,-0.381170509214573,-0.20462850493628754,0.2692471202982128,0.6558797093891579,0.9778622584611977,0.5800165051851598,-0.1476630537149045,-0.09811051543484095,-0.24150567663757,-0.6816029783116437,-0.018784027001147244,3.5023968475893223,16.0,17.0,EU,1,1
MAR,0,-0.7747081143435208,-0.542166174500644,-0.5918859906326043,-0.6688078932314003,-0.3990205140554378,0.10546481290215125,0.027386816086213087,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.14765969408184615,-0.09796003973901672,-0.24015469613393625,0.10061256832002105,0.42226462033838513,-0.6863779695372428,0.0,1.0,AF,0,0
MAR,0,-0.7747081143435208,1.4720860865584495,-0.5145183444049294,-0.7350400611914234,-0.6026465469582071,0.11512022124127076,-0.012508577655231489,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.14763337872144938,-0.09803099526035225,-0.24017979316203836,0.10061256832002105,-0.7897220927997433,-0.6863779695372428,1.0,2.0,AF,0,0
MAR,0,-0.7747081143435208,-0.018601871616093373,-0.589619544333332,-0.6486422246839304,-0.5751969510036703,0.08529962916675547,0.020039155123011045,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.14763498369858932,-0.09799892634541094,-0.2402032663816401,0.10061256832002105,0.1947579635098486,-0.6863779695372428,2.0,3.0,AF,0,0
MAR,0,-0.7747081143435208,0.07477993900956648,-0.527966941666396,-0.5747212502770891,-0.606639008976555,0.10473254476451,0.015254849379093412,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.14763652765054538,-0.09800084609556625,-0.24022567271458797,0.10061256832002105,-0.2351013821373795,-0.43528424079708206,3.0,4.0,AF,0,0
MAR,0,-0.7314758684649356,0.7028635971718298,-0.5968838574361189,-0.6595566153015742,-0.658830221205742,-0.01765646112176083,0.0012064258707876585,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.1476421872244732,-0.09805336129394446,-0.24024704714162742,0.10061256832002105,-0.8313266039169552,-0.2486234158976317,4.0,5.0,AF,0,0
MAR,0,-0.7623641509829644,-0.8348435999518494,-0.6013935145795795,-0.6390336570208134,-0.5091722464313461,0.009891583579775673,0.06263776272530024,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.14764109950236087,-0.0980648983054845,-0.24026749154710778,0.10061256832002105,-0.07114923640562937,-0.16650438422879707,5.0,6.0,AF,0,0
MAR,0,-0.7815369076346296,-0.6107794388353037,-0.604820150967057,-0.6547669651811823,-0.45544140251683307,0.017804620931846198,0.08810525634469793,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.14764684968822414,-0.09807188116343914,-0.2402869758943171,0.10061256832002105,0.2526849795008265,-0.17070479996164187,6.0,7.0,AF,0,0
MAR,0,-0.7115400737682225,1.2595642704058034,-0.6393393163024086,-0.6948816584081798,-0.5690779404228976,-0.0835831244874997,0.07362960036497712,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.147652476809528,-0.09807760544490246,-0.24030533783660124,0.10061256832002105,-0.2975630161280525,-0.17193383351834132,7.0,8.0,AF,0,0
MAR,0,-0.769597539343929,-1.380944374631022,-0.5859812984850853,-0.608096492748145,-0.3920604523835035,0.006714879862209014,0.1457072046471591,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.1476460385570575,-0.09805682282086037,-0.240323275736949,0.11017523349450993,-0.1696499854241408,-0.18259486647914494,8.0,9.0,AF,0,0
MAR,0,-0.6864410644677924,1.5542461989291456,-0.6117340277758696,-0.7311832738739333,-0.600846678592172,-0.04822795954876997,0.050224770489560984,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.14765156291819828,-0.0980705931317203,-0.24034079534652583,0.11017523349450993,-0.46734188447215297,-0.05065076495549828,9.0,10.0,AF,0,0
MAR,0,-0.7116070884671782,-0.7461792139203008,-0.5475050697953162,-0.6671877438606569,-0.4899222130441993,0.08339984777687418,0.09792750765470204,-0.11930967507509396,-0.10469431010314262,-0.10299403434951047,0.2054422868934383,-0.1476517298563543,-0.09807117312245874,-0.24035771872787812,0.11017523349450993,0.17219447427137702,-0.04896862827384985,10.0,11.0,AF,0,0
MAR,0,-0.6663027748345829,0.7065724772153558,-0.5635093410858422,-0.6617256241118843,-0.4424598131875266,-0.03918484500652764,0.06446569702740075,0.10109360889444344,-0.002225929555144551,-0.022378011443522493,0.21673208554306744,-0.14764461125696215,-0.09806203598203746,-0.2403740223359593,0.11017523349450993,-0.23527078169243468,-0.04580078443149801,11.0,12.0,AF,0,0
MAR,0,-0.6690381214775147,-0.30998084542945314,-0.5096639428273831,-0.6149137016350841,-0.3092198327543152,-0.011025060409423562,0.0937578809818729,0.10109360889444344,-0.002225929555144551,-0.022378011443522493,0.21673208554306744,-0.14764486336042124,-0.09806269868316898,-0.2403894917470772,0.11017523349450993,-0.08194927682988669,-0.04391984424481869,12.0,13.0,AF,0,0
MAR,0,-0.6646860234055509,-0.17269402472389042,-0.45943271591192,-0.49964274829587285,-0.2123758408038851,0.05535674882710521,0.09559733834678817,-0.12214761721068795,-0.07394703896567596,-0.032837166558218,0.11350672546088879,-0.1476456698622756,-0.09806427439579174,-0.2404042449216388,0.14175640734190104,0.09655454545396942,0.03522547828686387,13.0,14.0,AF,0,0
MAR,0,-0.6177580663559626,0.7200140056485671,-0.41570174187003234,-0.5375739273839802,-0.20141325617988012,-0.0650567933801884,0.11601645973491297,-0.12214761721068795,-0.07394703896567596,-0.032837166558218,0.11350672546088879,-0.14764683281404356,-0.09806673775513576,-0.24041854795248951,0.14175640734190104,-0.3017847852790763,0.04140549618893729,14.0,15.0,AF,0,0
MAR,0,-0.6032997614234937,0.0268412541019865,-0.3939106637632029,-0.5243081259068048,-0.18718974204772476,-0.07845943476382006,0.11816202034166122,-0.20094810400896765,-0.14849532272292634,-0.1402175411826743,-0.0361581239139313,-0.14764703859081393,-0.09806729311452184,-0.24043233916123324,0.14175640734190104,-0.07564835140448746,0.030639523502078728,15.0,16.0,AF,0,0
MAR,0,-0.5660986414187943,0.4956760717659515,-0.4373987284781334,-0.5500989671260077,-0.24028182490515002,-0.01912136016842292,0.07156326316405817,-0.27427451305574035,-0.1387069442761777,-0.2687279132059565,-0.09158338152189209,-0.14764899056535452,-0.09807145082557664,-0.24044534650636315,0.14175640734190104,-0.16846475380053746,0.02414394980049777,16.0,17.0,AF,0,0
MAR,0,-0.5381678748519302,0.30347663503337136,-0.4188258297925021,-0.4633718724005677,-0.20705909540459067,0.02866420618475818,0.1076056360942452,-0.15610505578438974,-0.12667851765598442,-0.25013511305730535,-0.048397641166741286,-0.14764916468817643,-0.0980719345038578,-0.24045847497903924,0.14175640734190104,-0.17215947106440402,0.06373279856975346,17.0,18.0,AF,0,0
MAR,0,-0.5226889461277395,0.05493952494277928,-0.3323453620720895,-0.3492500100681137,-0.08857682820709838,-0.006997262889360115,0.12971364385691375,-0.32269340278150604,-0.2826881991018382,-0.4159218374865341,-0.18078421348318652,-0.14764934668877605,-0.09807244006502565,-0.24047219741859574,0.1417775071604426,0.018475026498630785,0.2601768007589436,18.0,19.0,AF,0,0
MAR,0,-0.4738228847726249,0.7620589096002591,-0.2758658708945346,-0.29245426636349325,-0.15230141584371823,-0.08436123180881516,0.0928094546904032,-0.42451076316650965,-0.156673187799266,-0.18516737563496163,-0.30561924761080095,-0.14765401484850899,-0.09805807818227152,-0.24048564239276382,0.1417775071604426,-0.2816424508609341,0.27064364766544535,19.0,20.0,AF,0,0
MAR,0,-0.45618909307798255,0.09455586248749992,-0.21999787526400968,-0.12405634355813461,-0.003243427050485206,-0.12210776260556135,0.07788264824274245,-0.3601632261423334,-0.1716954810597137,-0.21866049316018002,-0.3146272210372216,-0.14765480662552724,-0.09806047464374415,-0.24049869338672267,0.1417775071604426,-0.24470999641509253,0.3270732178461057,20.0,21.0,AF,0,0
MAR,0,-0.4197559141730852,0.4894213688574416,-0.18398934702443598,0.07169132045196867,-0.16486275342486278,0.040222494808445,0.07999128893915446,-0.3981432333876702,-0.17692138084529993,-0.18985985924585527,-0.31925928723135594,-0.1476561641641617,-0.09806366649885097,-0.24051150100095656,0.1417775071604426,-0.34556083338798127,0.5182123026020784,21.0,22.0,AF,0,0
MAR,0,-0.39643303417451375,0.2121335714155084,-0.42203781804958285,-0.2543459150726244,-0.14519512141599542,-0.15520527243588847,0.048551457598550375,-0.3406264523478614,-0.14128676876797305,-0.05998515680986784,-0.22591210087551084,-0.14765693530326343,-0.09806594476734079,-0.24052415621071002,0.1417775071604426,0.038345570467358876,0.5337689466039406,22.0,23.0,AF,0,0
MAR,0,-0.37671006040188293,0.1414645244450112,-0.29193250576950625,-0.1533739722166863,-0.17835815027167018,-0.04541278097708817,0.06537581890423624,-0.2184747067433075,-0.1044423947258763,-0.0808860889759015,-0.1877250110937105,-0.14765701483220314,-0.09806652411017303,-0.24053691430601984,0.06556122462680744,0.17437374293717642,0.5497763628747425,23.0,24.0,AF,0,0
MAR,0,-0.3460547679845425,0.37755325611128,-0.21604984290247461,0.03251871019262723,-0.08430014907503763,0.028450967703306775,0.08507663318409342,-0.4167489038817085,-0.15261291659580326,-0.11775288819278262,-0.2435690650988823,-0.14765763415859787,-0.09806874872898279,-0.2405498346116974,0.04346262727630601,0.21647520230475337,0.6248212645821025,24.0,25.0,AF,0,0
MAR,0,-0.33310183329177895,0.008434587654371505,-0.20899025836623739,0.08031203566282297,-0.006690125881597181,0.012608751728071651,0.09216451941920399,-0.4531205313824264,-0.05878960624388365,-0.08329848937342807,-0.22506630619320464,-0.14765770703267145,-0.09806931034506766,-0.2405626873432047,-0.04185136457650637,0.24660524464406064,0.6636904122981596,25.0,26.0,AF,0,0
MAR,0,-0.3080133118465793,0.2602875969337605,-0.2751804484071443,-0.015770816168195492,-0.1395031600191831,-0.005870464710523394,0.059461005582955036,-0.38668469158638585,-0.03439886113616589,-0.11671711496624329,-0.2638467325473134,-0.14765777842367744,-0.09806986053164761,-0.24057527850749139,0.043055490697969385,0.31837348993355924,0.7528444514411377,26.0,27.0,AF,0,0
MAR,0,-0.17600251832105343,2.6561860223061724,-0.35652715840471155,-0.19418453910424713,0.08383355115307514,-0.03335300843346677,-0.03648964644512811,-0.27998035456355097,-0.0743824883411198,-0.13127474912853546,-0.08099964539146816,-0.14765784697845963,-0.09807038886039998,-0.2405873694496575,0.08292646900172321,0.09595822794941429,0.7625495315459772,27.0,28.0,AF,0,0
MAR,0,-0.15158839888671216,0.22877982621813034,-0.3607452094961811,-0.3395804997281196,-0.09608232900120331,-0.048097576623836014,-0.04222979522534161,-0.23409224409111656,-0.061716410433726054,-0.17228403149496496,-0.10480562497546583,-0.14765791181483426,-0.09807088853263052,-0.24059880457980012,0.16907010536596134,-0.015542738675939255,0.7961132550505553,28.0,29.0,AF,0,0
MAR,0,-0.1575296634080363,-0.4024607853359637,-0.3380223485899187,-0.23885081588681198,-0.01216836852778625,-0.04326826569908181,-0.04502132510371387,-0.14237269899931768,-0.10651067780318244,-0.23753378134898517,-0.1741889954170532,-0.1476579743259374,-0.09807137028477232,-0.24060982960400848,0.2554824868721987,0.10897001260682031,0.795763289767341,29.0,30.0,AF,0,0
